TransactionID, Transaction_date, Quantity,Subtotal, Taxes, DiscountPrice,TotalAmount, Payment_Method, Products_ProductID, CustomerCart_CustomerID, Cashier_CashierID
T7432,21/03/2014,3,13.07,0.82,0,13.88,netbanking,OFF-AP-10003971,776,1
T7433,13/08/2014,3,13.39,0.84,0,14.23,EMI,OFF-FA-10004838,743,3
T7434,13/08/2014,5,9.35,0.58,0,9.93,EMI,OFF-BI-10001097,743,3
T7435,31/07/2015,3,9.14,0.57,0,9.72,Cash,OFF-BI-10000605,163,1
T7436,31/07/2015,6,11.57,0.72,0,12.29,Cash,OFF-BI-10003314,163,1
T7437,31/07/2015,5,79.36,4.46,7.94,83.82,Cash,OFF-AR-10002067,163,1
T7438,19/02/2014,5,16.02,1,0,17.02,COD,OFF-BI-10001031,293,2
T7439,27/03/2015,5,75.04,4.22,7.5,79.26,Credit card,FUR-FU-10003832,435,3
T7440,06/09/2017,5,14.04,0.88,0,14.92,Credit card,OFF-BI-10000138,539,1
T7441,06/09/2017,2,147.83,7.39,29.57,155.22,Credit card,FUR-TA-10004607,539,1
T7442,18/11/2015,3,56.7,3.19,5.67,59.89,Debitcard,OFF-LA-10003148,190,3
T7443,11/12/2014,2,10.69,0.67,0,11.36,COD,OFF-PA-10001804,779,3
T7444,11/12/2014,3,592.74,25.93,177.82,618.67,COD,OFF-ST-10000036,779,3
T7445,07/02/2017,1,5.18,0.32,0,5.51,COD,OFF-PA-10001166,280,2
T7446,07/02/2017,2,81.98,4.61,8.2,86.59,COD,OFF-PA-10001033,280,2
T7447,07/02/2017,1,22.2,1.25,2.22,23.45,COD,FUR-FU-10004597,280,2
T7448,07/02/2017,5,524.25,22.94,157.28,547.19,COD,OFF-PA-10000418,280,2
T7449,14/11/2017,5,111.15,6.25,11.12,117.4,COD,FUR-FU-10004090,660,2
T7450,22/09/2017,3,9.91,0.62,0,10.53,Credit card,OFF-AR-10000390,320,3
T7451,22/09/2017,5,318.43,15.92,63.69,334.35,Credit card,FUR-CH-10003774,320,3
T7452,22/09/2017,5,29,1.81,0,30.81,Credit card,OFF-BI-10002412,320,3
T7453,22/09/2017,6,2831.52,150.42,424.73,2981.94,Credit card,TEC-PH-10002415,320,3
T7454,01/07/2017,2,148.48,7.42,29.7,155.9,Debitcard,TEC-PH-10003505,249,1
T7455,04/08/2016,4,23.12,1.45,0,24.57,netbanking,OFF-LA-10003663,348,3
T7456,04/08/2016,2,2073.25,123.1,103.66,2196.35,netbanking,OFF-ST-10001780,348,3
T7457,18/04/2015,2,569.64,30.26,85.45,599.9,COD,TEC-PH-10002033,329,2
T7458,18/04/2015,1,9.14,0.57,0,9.71,COD,OFF-BI-10001036,329,2
T7459,18/04/2015,7,1914.98,101.73,287.25,2016.71,COD,FUR-FU-10001468,329,2
T7460,18/04/2015,9,784.89,39.24,156.98,824.13,COD,FUR-BO-10001519,329,2
T7461,14/04/2015,4,1279.94,68,191.99,1347.93,EMI,TEC-CO-10001943,482,3
T7462,14/04/2015,2,52.76,2.97,5.28,55.73,EMI,OFF-PA-10003127,482,3
T7463,01/03/2015,9,431.14,24.25,43.11,455.39,Credit card,TEC-AC-10002076,74,3
T7464,15/09/2016,2,11.9,0.74,0,12.65,COD,OFF-AR-10003338,432,2
T7465,15/09/2016,8,54.78,3.42,0,58.21,COD,OFF-PA-10004610,432,2
T7466,15/09/2016,2,209.39,9.16,62.82,218.55,COD,OFF-ST-10001272,432,2
T7467,23/05/2016,8,87.84,4.94,8.78,92.78,Debitcard,OFF-AP-10001366,707,1
T7468,15/11/2017,4,27.94,1.75,0,29.68,Credit card,FUR-FU-10001424,354,2
T7469,20/09/2014,3,14.94,0.93,0,15.87,netbanking,OFF-PA-10000349,398,3
T7470,20/09/2014,2,23.3,1.31,2.33,24.61,netbanking,FUR-FU-10002456,398,3
T7471,20/09/2015,4,4.77,0.3,0,5.07,Debitcard,OFF-BI-10002609,557,1
T7472,20/09/2015,2,183.98,9.2,36.8,193.18,Debitcard,OFF-ST-10001522,557,1
T7473,03/07/2016,5,1499.95,79.68,224.99,1579.63,EMI,TEC-CO-10000971,671,2
T7474,15/04/2016,4,13.57,0.85,0,14.42,COD,OFF-AR-10000034,426,1
T7475,10/01/2014,9,4118.11,218.77,617.72,4336.89,COD,FUR-CH-10004063,468,1
T7476,10/01/2014,2,41.44,2.33,4.14,43.77,COD,OFF-BI-10004632,468,1
T7477,10/01/2014,2,5.48,0.34,0,5.82,COD,OFF-AR-10001662,468,1
T7478,10/01/2014,2,470.38,24.99,70.56,495.36,COD,TEC-PH-10004977,468,1
T7479,10/01/2014,4,604.77,26.46,181.43,631.23,COD,TEC-PH-10004539,468,1
T7480,10/01/2014,4,93.36,5.25,9.34,98.61,COD,OFF-FA-10001883,468,1
T7481,10/01/2014,1,6.54,0.41,0,6.95,COD,OFF-PA-10000955,468,1
T7482,03/09/2016,1,12.78,0.72,1.28,13.5,Credit card,OFF-EN-10002500,698,1
T7483,30/09/2014,4,9.23,0.58,0,9.81,COD,OFF-BI-10004654,656,1
T7484,17/12/2014,7,445.8,22.29,89.16,468.09,Debitcard,FUR-CH-10003774,183,2
T7485,02/01/2018,1,2.48,0.16,0,2.64,Credit card,OFF-AR-10004707,38,1
T7486,02/01/2018,5,15.54,0.97,0,16.51,Credit card,OFF-BI-10004040,38,1
T7487,24/12/2015,5,59.8,3.36,5.98,63.16,EMI,OFF-PA-10001184,328,1
T7488,24/12/2015,9,4499.82,239.05,674.97,4738.87,EMI,TEC-AC-10004145,328,1
T7489,24/12/2015,4,1203.62,63.94,180.54,1267.56,EMI,FUR-TA-10003473,328,1
T7490,09/11/2017,2,25.92,1.46,2.59,27.38,EMI,OFF-PA-10003172,732,1
T7491,16/09/2015,6,85.34,4.8,8.53,90.14,netbanking,FUR-FU-10003799,136,3
T7492,16/11/2017,6,95.95,5.4,9.6,101.35,Credit card,TEC-PH-10002583,497,2
T7493,16/09/2017,3,12.84,0.8,0,13.64,Credit card,OFF-PA-10004239,694,1
T7494,16/09/2017,5,512.19,22.41,153.66,534.6,Credit card,FUR-TA-10002855,694,1
T7495,16/09/2017,2,3.11,0.19,0,3.31,Credit card,OFF-AP-10001626,694,1
T7496,18/07/2017,2,1.11,0.07,0,1.18,Debitcard,OFF-BI-10004022,647,2
T7497,18/07/2017,3,221.35,11.07,44.27,232.42,Debitcard,FUR-FU-10003601,647,2
T7498,18/07/2017,4,4.96,0.31,0,5.27,Debitcard,OFF-FA-10000490,647,2
T7499,18/07/2017,4,143.84,8.09,14.38,151.93,Debitcard,OFF-AR-10004042,647,2
T7500,18/07/2017,3,45.22,2.54,4.52,47.76,Debitcard,FUR-FU-10002960,647,2
T7501,18/07/2017,3,281.94,14.1,56.39,296.04,Debitcard,TEC-AC-10000991,647,2
T7502,18/07/2017,3,705.56,37.48,105.83,743.05,Debitcard,TEC-PH-10004977,647,2
T7503,30/03/2017,2,6.08,0.38,0,6.46,EMI,OFF-AR-10000817,484,2
T7504,30/03/2017,1,164.79,7.21,49.44,172,EMI,TEC-PH-10002447,484,2
T7505,04/02/2016,2,18.69,1.17,0,19.86,Cash,OFF-EN-10003134,760,2
T7506,13/06/2017,4,48.7,2.74,4.87,51.44,COD,OFF-BI-10000309,573,1
T7507,06/11/2014,2,57.98,3.26,5.8,61.24,Cash,TEC-PH-10001615,130,2
T7508,06/11/2014,2,580.67,30.85,87.1,611.52,Cash,OFF-ST-10003208,130,2
T7509,18/07/2017,2,18.5,1.16,0,19.65,netbanking,OFF-PA-10000605,253,3
T7510,18/07/2017,9,5039.86,267.74,755.98,5307.6,netbanking,TEC-PH-10000560,253,3
T7511,18/07/2017,5,124.08,6.98,12.41,131.06,netbanking,OFF-ST-10003455,253,3
T7512,18/07/2017,5,396.92,19.85,79.38,416.77,netbanking,FUR-FU-10002937,253,3
T7513,18/07/2017,7,299.32,16.84,29.93,316.16,netbanking,OFF-ST-10001837,253,3
T7514,18/07/2017,5,13.12,0.82,0,13.94,netbanking,OFF-AR-10004757,253,3
T7515,12/12/2017,2,17.62,1.1,0,18.72,COD,OFF-BI-10004236,253,3
T7516,12/12/2017,5,171.92,9.67,17.19,181.59,COD,OFF-AP-10000159,253,3
T7517,12/12/2017,4,6.37,0.4,0,6.77,COD,OFF-BI-10003274,253,3
T7518,12/12/2017,5,146.45,8.24,14.65,154.69,COD,TEC-AC-10001013,253,3
T7519,12/12/2017,1,15.14,0.85,1.51,15.99,COD,OFF-ST-10004963,253,3
T7520,12/12/2017,2,9.22,0.58,0,9.79,COD,OFF-LA-10004409,253,3
T7521,12/12/2017,2,1119.98,59.5,168,1179.48,COD,TEC-CO-10001046,253,3
T7522,11/09/2016,2,17.9,1.12,0,19.02,Debitcard,OFF-BI-10002824,199,1
T7523,11/09/2016,6,17.71,1.11,0,18.82,Debitcard,OFF-BI-10001757,199,1
T7524,11/09/2016,2,97.42,5.48,9.74,102.9,Debitcard,FUR-CH-10004477,199,1
T7525,16/09/2014,7,43.46,2.72,0,46.17,EMI,OFF-EN-10003072,53,1
T7526,16/09/2014,5,2602.32,138.25,390.35,2740.57,EMI,FUR-CH-10003973,53,1
T7527,26/09/2017,6,172.51,9.7,17.25,182.22,Debitcard,OFF-EN-10001028,20,2
T7528,26/09/2017,3,14.78,0.92,0,15.71,Debitcard,FUR-FU-10003829,20,2
T7529,26/09/2017,6,57.41,3.59,0,61,Debitcard,OFF-PA-10002245,20,2
T7530,26/09/2017,3,42.6,2.4,4.26,45,Debitcard,OFF-BI-10002215,20,2
T7531,26/09/2017,3,931.18,49.47,139.68,980.64,Debitcard,OFF-BI-10003925,20,2
T7532,19/06/2016,3,799.06,42.45,119.86,841.51,EMI,FUR-FU-10002298,63,1
T7533,19/06/2016,4,483.14,21.14,144.94,504.27,EMI,FUR-CH-10004853,63,1
T7534,01/03/2017,2,196.78,9.84,39.36,206.62,Credit card,FUR-CH-10002880,574,1
T7535,01/03/2017,5,231.92,13.05,23.19,244.97,Credit card,FUR-BO-10004709,574,1
T7536,07/04/2017,3,71.28,4.01,7.13,75.29,Credit card,OFF-SU-10004231,429,1
T7537,08/12/2017,2,27.18,1.53,2.72,28.71,COD,FUR-FU-10000820,598,1
T7538,22/02/2016,2,70.88,3.99,7.09,74.87,EMI,OFF-PA-10001736,219,1
T7539,06/12/2017,1,114.29,5,34.29,119.29,EMI,OFF-ST-10003306,511,3
T7540,06/12/2017,8,48.83,3.05,0,51.88,EMI,OFF-BI-10003707,511,3
T7541,06/12/2017,8,1938.82,103,290.82,2041.82,EMI,FUR-BO-10003546,511,3
T7542,06/12/2017,2,99.23,5.58,9.92,104.81,EMI,TEC-PH-10000213,511,3
T7543,06/12/2017,6,1017.41,44.51,305.22,1061.92,EMI,FUR-FU-10001488,511,3
T7544,06/12/2017,6,172.08,9.68,17.21,181.76,EMI,TEC-PH-10004833,511,3
T7545,06/12/2017,5,2040.03,108.38,306,2148.41,EMI,FUR-CH-10002335,511,3
T7546,15/10/2014,6,1799.88,95.62,269.98,1895.5,COD,TEC-PH-10001128,783,1
T7547,15/10/2014,7,944.93,41.34,283.48,986.27,COD,TEC-PH-10004667,783,1
T7548,15/10/2014,5,47.92,3,0,50.92,COD,OFF-BI-10004817,783,1
T7549,15/10/2014,1,0.9,0.06,0,0.95,COD,OFF-BI-10004140,783,1
T7550,07/09/2016,3,42.41,2.39,4.24,44.79,EMI,FUR-FU-10004671,606,2
T7551,25/11/2014,3,83.38,4.69,8.34,88.07,COD,OFF-EN-10002592,543,2
T7552,25/11/2014,6,1334.3,70.88,200.15,1405.19,COD,TEC-PH-10004447,543,2
T7553,25/11/2014,3,14.58,0.91,0,15.49,COD,OFF-BI-10003669,543,2
T7554,25/11/2014,4,20.74,1.3,0,22.03,COD,OFF-PA-10000223,543,2
T7555,14/05/2014,7,475.95,23.8,95.19,499.75,Cash,FUR-BO-10004467,315,1
T7556,14/05/2014,5,27.9,1.74,0,29.64,Cash,OFF-AR-10000716,315,1
T7557,02/12/2017,6,253.25,14.25,25.32,267.49,Credit card,OFF-PA-10003641,336,2
T7558,02/12/2017,3,298.76,14.94,59.75,313.7,Credit card,OFF-BI-10004519,336,2
T7559,05/11/2014,3,533.94,23.36,160.18,557.3,EMI,OFF-AP-10002518,352,3
T7560,05/11/2014,3,268.7,13.44,53.74,282.14,EMI,OFF-PA-10000806,352,3
T7561,05/11/2014,6,95.04,5.35,9.5,100.39,EMI,FUR-FU-10003142,352,3
T7562,01/01/2017,1,170.79,7.47,51.24,178.26,EMI,FUR-CH-10000454,206,2
T7563,07/09/2016,4,482.66,21.12,144.8,503.78,COD,FUR-BO-10003894,263,1
T7564,07/10/2017,2,79.78,4.49,7.98,84.27,COD,TEC-AC-10001714,177,1
T7565,01/02/2016,4,870.34,46.24,130.55,916.57,Cash,FUR-CH-10001190,622,2
T7566,01/02/2016,1,48.58,2.73,4.86,51.31,Cash,FUR-BO-10000468,622,2
T7567,23/04/2017,3,59.97,3.37,6,63.34,EMI,TEC-AC-10001998,472,1
T7568,23/04/2017,4,51.84,2.92,5.18,54.76,EMI,OFF-PA-10001534,472,1
T7569,10/12/2014,9,52.92,3.31,0,56.23,netbanking,OFF-AR-10003045,211,1
T7570,10/12/2014,4,98.24,5.53,9.82,103.77,netbanking,OFF-PA-10001363,211,1
T7571,10/12/2014,3,15,0.94,0,15.94,netbanking,OFF-FA-10002280,211,1
T7572,26/10/2014,5,389.4,19.47,77.88,408.87,Cash,OFF-ST-10003479,396,2
T7573,26/10/2014,4,295.66,14.78,59.13,310.44,Cash,FUR-TA-10004607,396,2
T7574,26/10/2014,1,2.84,0.18,0,3.02,Cash,OFF-AR-10001022,396,2
T7575,12/12/2015,2,443.92,23.58,66.59,467.5,Cash,OFF-ST-10004186,454,1
T7576,12/12/2015,4,472,20.65,141.6,492.65,Cash,TEC-AC-10000865,454,1
T7577,07/11/2014,2,83.88,4.72,8.39,88.6,netbanking,TEC-AC-10000023,407,1
T7578,07/11/2014,1,52.79,2.64,10.56,55.43,netbanking,TEC-PH-10001750,407,1
T7579,21/12/2016,3,1353.46,71.9,203.02,1425.36,COD,FUR-CH-10004997,44,3
T7580,27/11/2015,8,13125.6,779.33,656.28,13904.93,Debitcard,OFF-AP-10000275,248,2
T7581,27/11/2015,3,35.88,2.02,3.59,37.9,Debitcard,OFF-AR-10004999,248,2
T7582,16/08/2015,3,845.71,44.93,126.86,890.64,Debitcard,OFF-ST-10003816,720,2
T7583,21/04/2015,2,255.53,11.18,76.66,266.71,Cash,FUR-CH-10003968,665,3
T7584,25/03/2014,7,3499.93,185.93,524.99,3685.86,EMI,TEC-PH-10000730,121,3
T7585,25/03/2014,5,23.04,1.44,0,24.48,EMI,OFF-LA-10004409,121,3
T7586,25/03/2014,3,196.75,9.84,39.35,206.59,EMI,OFF-PA-10000675,121,3
T7587,25/03/2014,4,18.64,1.17,0,19.81,EMI,OFF-AR-10001573,121,3
T7588,25/03/2014,3,49.18,2.77,4.92,51.94,EMI,OFF-BI-10001597,121,3
T7589,22/11/2017,3,34.62,1.95,3.46,36.57,COD,FUR-FU-10001196,470,1
T7590,29/09/2015,7,257.49,14.48,25.75,271.97,Debitcard,OFF-AR-10004602,730,1
T7591,09/09/2016,9,87.37,5.46,0,92.83,Cash,FUR-FU-10000260,204,3
T7592,09/09/2016,2,121.78,6.09,24.36,127.87,Cash,FUR-CH-10001146,204,3
T7593,09/09/2016,3,23.62,1.48,0,25.09,Cash,OFF-AR-10000896,204,3
T7594,09/09/2016,3,2661.81,141.41,399.27,2803.22,Cash,FUR-CH-10000309,204,3
T7595,24/04/2017,7,88.12,4.96,8.81,93.07,Credit card,OFF-BI-10001989,611,1
T7596,24/04/2017,4,36.56,2.29,0,38.85,Credit card,OFF-BI-10001036,611,1
T7597,19/06/2015,3,451.15,19.74,135.35,470.89,Cash,TEC-PH-10002103,137,1
T7598,22/09/2014,2,10.5,0.66,0,11.15,Cash,OFF-AR-10001473,351,2
T7599,22/09/2014,3,114.77,6.46,11.48,121.22,Cash,OFF-AR-10000411,351,2
T7600,22/09/2014,5,80.48,4.53,8.05,85.01,Cash,OFF-PA-10000246,351,2
T7601,22/09/2014,5,149.63,8.42,14.96,158.04,Cash,TEC-MA-10004086,351,2
T7602,22/09/2014,6,371.76,18.59,74.35,390.35,Cash,OFF-PA-10003039,351,2
T7603,22/09/2014,10,139.8,7.86,13.98,147.66,Cash,TEC-AC-10004633,351,2
T7604,12/07/2016,2,20.74,1.17,2.07,21.9,Credit card,OFF-PA-10000289,765,2
T7605,31/05/2016,3,50.35,2.83,5.04,53.18,EMI,FUR-FU-10003247,575,2
T7606,31/05/2016,2,11.17,0.7,0,11.87,EMI,FUR-FU-10002191,575,2
T7607,31/05/2016,9,3243.42,172.31,486.51,3415.73,EMI,OFF-ST-10001496,575,2
T7608,27/12/2017,2,264.32,11.56,79.3,275.88,COD,OFF-ST-10000585,516,1
T7609,07/05/2017,4,20.74,1.3,0,22.03,netbanking,OFF-PA-10001166,178,3
T7610,07/05/2017,7,36.74,2.3,0,39.03,netbanking,OFF-AR-10003651,178,3
T7611,24/02/2014,3,31.1,1.75,3.11,32.85,Credit card,OFF-PA-10001800,194,2
T7612,11/02/2015,2,7.63,0.48,0,8.11,EMI,OFF-PA-10000791,4,1
T7613,11/02/2015,1,5.81,0.36,0,6.17,EMI,OFF-FA-10000134,4,1
T7614,11/02/2015,2,7.8,0.49,0,8.29,EMI,OFF-AR-10001149,4,1
T7615,28/08/2015,3,5.96,0.37,0,6.34,EMI,FUR-FU-10000010,619,2
T7616,04/12/2014,9,8.86,0.55,0,9.41,Credit card,OFF-BI-10000201,576,1
T7617,16/12/2016,2,37.08,2.09,3.71,39.17,EMI,OFF-PA-10001776,633,2
T7618,16/12/2016,5,254.99,12.75,51,267.73,EMI,OFF-BI-10003656,633,2
T7619,29/10/2017,1,142.18,6.22,42.65,148.4,COD,FUR-TA-10001539,488,1
T7620,29/10/2017,5,143.92,8.1,14.39,152.02,COD,TEC-PH-10004100,488,1
T7621,29/11/2014,5,539.92,23.62,161.98,563.54,EMI,TEC-PH-10001580,580,3
T7622,29/11/2014,4,1632.02,86.7,244.8,1718.73,EMI,FUR-CH-10002335,580,3
T7623,29/11/2014,3,7.44,0.47,0,7.91,EMI,OFF-AR-10004707,580,3
T7624,20/07/2014,1,39.48,2.22,3.95,41.7,Cash,OFF-AP-10000576,777,1
T7625,27/05/2015,5,378,18.9,75.6,396.9,COD,OFF-AP-10001394,135,1
T7626,27/05/2015,9,60.26,3.77,0,64.03,COD,FUR-FU-10003724,135,1
T7627,23/11/2015,6,407.04,20.35,81.41,427.39,COD,OFF-AP-10002867,314,2
T7628,23/11/2015,2,23.34,1.31,2.33,24.66,COD,TEC-AC-10002718,314,2
T7629,23/11/2015,5,82.6,4.65,8.26,87.25,COD,OFF-LA-10003121,314,2
T7630,01/04/2014,5,671.44,29.38,201.43,700.82,Debitcard,OFF-EN-10002230,89,1
T7631,01/04/2014,7,503.89,25.19,100.78,529.08,Debitcard,TEC-PH-10001819,89,1
T7632,01/04/2014,7,290.98,16.37,29.1,307.34,Debitcard,FUR-CH-10002304,89,1
T7633,01/01/2018,8,1087.06,47.56,326.12,1134.61,COD,FUR-CH-10002602,348,3
T7634,01/01/2018,1,7.52,0.47,0,7.99,COD,OFF-BI-10002414,348,3
T7635,01/01/2018,1,34.58,1.95,3.46,36.53,COD,OFF-AR-10003696,348,3
T7636,01/01/2018,1,240.78,12.79,36.12,253.58,COD,FUR-CH-10004495,348,3
T7637,01/01/2018,3,517.5,22.64,155.25,540.14,COD,FUR-CH-10001270,348,3
T7638,08/03/2017,3,95.23,5.36,9.52,100.59,COD,OFF-AR-10001615,588,2
T7639,08/03/2017,7,115.92,6.52,11.59,122.44,COD,OFF-EN-10003286,588,2
T7640,08/03/2017,2,132.59,6.63,26.52,139.22,COD,FUR-BO-10003660,588,2
T7641,08/03/2017,6,272.16,15.31,27.22,287.47,COD,OFF-PA-10002764,588,2
T7642,07/10/2016,6,4222.26,224.31,633.34,4446.57,Debitcard,TEC-MA-10001695,698,1
T7643,07/10/2016,4,35.81,2.24,0,38.05,Debitcard,OFF-BI-10002824,698,1
T7644,07/10/2016,4,7.98,0.5,0,8.48,Debitcard,OFF-BI-10002571,698,1
T7645,07/10/2016,5,203.88,11.47,20.39,215.35,Debitcard,TEC-AC-10001553,698,1
T7646,11/04/2015,3,1561.39,82.95,234.21,1644.34,EMI,FUR-CH-10003973,663,1
T7647,13/09/2014,2,2079.98,123.5,104,2203.48,Credit card,TEC-MA-10002073,352,3
T7648,16/03/2016,2,1.7,0.11,0,1.81,EMI,OFF-BI-10003529,713,3
T7649,16/03/2016,4,3549.08,188.55,532.36,3737.63,EMI,FUR-CH-10000309,713,3
T7650,31/12/2015,9,1807.16,96.01,271.07,1903.16,Cash,FUR-TA-10004154,107,2
T7651,31/12/2015,3,49.68,2.79,4.97,52.47,Cash,OFF-EN-10003286,107,2
T7652,08/08/2017,3,298.62,14.93,59.72,313.55,EMI,TEC-AC-10001552,238,2
T7653,08/08/2017,2,147.7,7.39,29.54,155.09,EMI,OFF-ST-10002790,238,2
T7654,27/03/2015,4,78.24,4.4,7.82,82.64,COD,OFF-AR-10003217,784,2
T7655,02/12/2015,4,161.92,9.11,16.19,171.03,Cash,FUR-FU-10002813,623,1
T7656,02/12/2015,4,51.84,2.92,5.18,54.76,Cash,OFF-PA-10003848,623,1
T7657,15/04/2014,2,42.78,2.41,4.28,45.19,EMI,OFF-AP-10000240,29,1
T7658,15/04/2014,4,75.36,4.24,7.54,79.6,EMI,FUR-FU-10004091,29,1
T7659,02/08/2017,4,204.74,10.24,40.95,214.97,netbanking,OFF-BI-10001071,680,1
T7660,05/06/2017,5,21.56,1.35,0,22.91,Debitcard,OFF-BI-10003676,52,1
T7661,12/01/2014,3,28.97,1.81,0,30.78,Debitcard,FUR-FU-10004864,746,3
T7662,12/01/2014,7,31.29,1.96,0,33.25,Debitcard,OFF-BI-10003708,746,3
T7663,01/10/2017,5,79.36,4.46,7.94,83.82,Credit card,OFF-AR-10002067,624,3
T7664,19/09/2017,5,63.68,3.58,6.37,67.26,Debitcard,OFF-AR-10003158,612,1
T7665,26/10/2014,4,103.94,5.85,10.39,109.78,netbanking,FUR-FU-10000193,631,3
T7666,08/10/2016,1,6.08,0.38,0,6.46,EMI,OFF-BI-10000977,661,1
T7667,08/10/2016,9,8639.86,458.99,1295.98,9098.85,EMI,TEC-CO-10001449,661,1
T7668,08/10/2016,3,357.3,15.63,107.19,372.93,EMI,OFF-ST-10000136,661,1
T7669,29/11/2015,6,64.13,3.61,6.41,67.74,netbanking,OFF-PA-10000743,16,2
T7670,29/11/2015,3,59.94,3.37,5.99,63.31,netbanking,OFF-PA-10001019,16,2
T7671,29/11/2015,2,415.97,22.1,62.4,438.07,netbanking,TEC-AC-10003095,16,2
T7672,29/11/2015,1,170.98,7.48,51.29,178.46,netbanking,FUR-BO-10002916,16,2
T7673,29/11/2015,3,38.97,2.19,3.9,41.16,netbanking,FUR-FU-10002506,16,2
T7674,29/11/2015,5,619.6,27.11,185.88,646.71,netbanking,OFF-PA-10003823,16,2
T7675,29/11/2015,4,1784.27,94.79,267.64,1879.06,netbanking,FUR-TA-10004619,16,2
T7676,09/05/2017,3,244.7,12.24,48.94,256.94,Credit card,OFF-AP-10001271,773,2
T7677,08/10/2014,3,70.42,3.96,7.04,74.38,Debitcard,TEC-AC-10002331,162,3
T7678,07/01/2015,4,586.92,25.68,176.08,612.6,COD,OFF-PA-10003228,455,2
T7679,07/01/2015,3,35.86,2.02,3.59,37.87,COD,OFF-PA-10002586,455,2
T7680,07/01/2015,4,1190.3,63.23,178.55,1253.54,COD,TEC-AC-10002049,455,2
T7681,07/01/2015,2,273.57,11.97,82.07,285.54,COD,FUR-BO-10000362,455,2
T7682,07/01/2015,6,545.29,27.26,109.06,572.56,COD,FUR-CH-10004218,455,2
T7683,01/05/2015,1,186.73,8.17,56.02,194.9,netbanking,OFF-AP-10003779,175,2
T7684,01/05/2015,3,2287.78,121.54,343.17,2409.32,netbanking,OFF-BI-10003527,175,2
T7685,21/02/2015,9,19.82,1.24,0,21.06,Cash,OFF-BI-10002897,75,3
T7686,21/02/2015,1,625.99,33.26,93.9,659.25,Cash,TEC-PH-10002584,75,3
T7687,29/11/2016,9,1882.33,100,282.35,1982.33,netbanking,FUR-TA-10001095,180,2
T7688,29/11/2016,1,10.38,0.58,1.04,10.96,netbanking,OFF-BI-10004002,180,2
T7689,29/11/2016,8,960,42,288,1002,netbanking,TEC-AC-10004518,180,2
T7690,17/07/2017,3,71.98,4.05,7.2,76.02,Cash,OFF-AP-10002191,603,3
T7691,17/07/2017,3,1571.29,83.47,235.69,1654.77,Cash,FUR-TA-10004575,603,3
T7692,17/07/2017,2,25.92,1.46,2.59,27.38,Cash,OFF-PA-10003177,603,3
T7693,03/01/2015,6,142.08,7.99,14.21,150.07,EMI,OFF-LA-10003923,483,2
T7694,03/01/2015,4,959.9,50.99,143.99,1010.9,EMI,TEC-PH-10001051,483,2
T7695,22/03/2016,7,209.86,11.8,20.99,221.66,COD,FUR-CH-10004754,508,3
T7696,05/07/2017,5,163.96,9.22,16.4,173.18,EMI,OFF-PA-10000357,572,3
T7697,05/07/2017,4,20.93,1.31,0,22.24,EMI,OFF-BI-10001787,572,3
T7698,18/12/2017,2,1199.98,63.75,180,1263.73,Debitcard,TEC-CO-10002313,409,3
T7699,18/12/2017,1,73.85,3.69,14.77,77.54,Debitcard,OFF-ST-10002790,409,3
T7700,18/12/2017,3,25.71,1.61,0,27.32,Debitcard,OFF-SU-10001664,409,3
T7701,18/12/2017,6,13.82,0.86,0,14.69,Debitcard,OFF-FA-10001332,409,3
T7702,18/12/2017,2,601.81,31.97,90.27,633.78,Debitcard,FUR-TA-10003473,409,3
T7703,02/09/2016,2,18.5,1.16,0,19.65,Credit card,OFF-PA-10000605,5,2
T7704,02/09/2016,3,167.98,8.4,33.6,176.37,Credit card,TEC-PH-10002170,5,2
T7705,02/09/2016,4,268.7,13.44,53.74,282.14,Credit card,FUR-TA-10004147,5,2
T7706,02/09/2016,3,479.97,21,143.99,500.97,Credit card,TEC-AC-10003911,5,2
T7707,02/09/2016,3,17.28,1.08,0,18.36,Credit card,OFF-AR-10002578,5,2
T7708,19/10/2017,2,18.69,1.17,0,19.86,COD,OFF-AR-10001761,459,2
T7709,29/10/2014,3,122.33,6.88,12.23,129.21,COD,TEC-AC-10001553,700,1
T7710,29/10/2014,3,36.53,2.05,3.65,38.58,COD,OFF-BI-10000309,700,1
T7711,07/04/2015,5,175.6,9.88,17.56,185.48,EMI,TEC-PH-10003095,140,3
T7712,30/10/2017,3,155.9,7.8,31.18,163.7,Debitcard,FUR-FU-10001876,50,3
T7713,30/10/2017,2,183.98,9.2,36.8,193.18,Debitcard,OFF-ST-10001522,50,3
T7714,30/10/2017,3,143.86,8.09,14.39,151.95,Debitcard,OFF-PA-10000300,50,3
T7715,07/12/2014,6,500.52,25.03,100.1,525.55,COD,OFF-AP-10001469,103,3
T7716,08/11/2017,3,122.33,6.88,12.23,129.21,EMI,TEC-AC-10001553,288,2
T7717,12/01/2015,5,88.8,5,8.88,93.8,EMI,OFF-PA-10004041,408,2
T7718,12/01/2015,2,3.88,0.24,0,4.12,EMI,OFF-BI-10002764,408,2
T7719,14/09/2017,4,127.97,7.2,12.8,135.17,Debitcard,TEC-AC-10001114,205,1
T7720,10/01/2015,3,95.23,5.36,9.52,100.59,Debitcard,OFF-AR-10001615,411,2
T7721,10/01/2015,2,27.97,1.57,2.8,29.54,Debitcard,OFF-EN-10000461,411,2
